,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
182,2022-05-11,824.9694475993662,705.6189952028134,955.7839257125943,824.9694475993662,824.9694475993662,6.3733942160559485,6.3733942160559485,6.3733942160559485,6.3733942160559485,6.3733942160559485,6.3733942160559485,0.0,0.0,0.0,831.3428418154222
183,2022-05-12,823.536180878848,701.873938767988,953.8274816549105,823.536180878848,823.536180878848,-0.1558266301921477,-0.1558266301921477,-0.1558266301921477,-0.1558266301921477,-0.1558266301921477,-0.1558266301921477,0.0,0.0,0.0,823.3803542486559
184,2022-05-13,822.1029141583299,705.0601524434023,947.4221570428524,822.1029141583299,822.1029141583299,-4.287081330316353,-4.287081330316353,-4.287081330316353,-4.287081330316353,-4.287081330316353,-4.287081330316353,0.0,0.0,0.0,817.8158328280135
185,2022-05-16,817.8031139831537,702.7105451528788,965.3585296096924,817.8031139831537,817.8031139831537,12.615035359663306,12.615035359663306,12.615035359663306,12.615035359663306,12.615035359663306,12.615035359663306,0.0,0.0,0.0,830.4181493428171
186,2022-05-17,816.3698472580951,691.1567183990404,947.7526090998178,816.3698472580951,816.3698472580951,2.110017700600331,2.110017700600331,2.110017700600331,2.110017700600331,2.110017700600331,2.110017700600331,0.0,0.0,0.0,818.4798649586954
187,2022-05-18,814.9365805330364,694.0712342496481,942.5076405845725,814.9365805330364,814.9365805330364,6.373394216082393,6.373394216082393,6.373394216082393,6.373394216082393,6.373394216082393,6.373394216082393,0.0,0.0,0.0,821.3099747491187
188,2022-05-19,813.5033138079775,687.8182574957438,944.4347144364042,813.5033138079775,813.5033138079775,-0.15582663018540008,-0.15582663018540008,-0.15582663018540008,-0.15582663018540008,-0.15582663018540008,-0.15582663018540008,0.0,0.0,0.0,813.3474871777921
189,2022-05-20,812.0700470829189,677.464946990429,925.9802656838461,812.0700470829189,812.0700470829189,-4.287081330293897,-4.287081330293897,-4.287081330293897,-4.287081330293897,-4.287081330293897,-4.287081330293897,0.0,0.0,0.0,807.782965752625
190,2022-05-23,807.770246907743,690.0894136434468,952.258897575767,807.770246907743,807.770246907743,12.615035359636966,12.615035359636966,12.615035359636966,12.615035359636966,12.615035359636966,12.615035359636966,0.0,0.0,0.0,820.3852822673799
191,2022-05-24,806.3369801826842,687.7864766227842,931.0413926714967,806.3369801826842,806.3369801826842,2.110017700609579,2.110017700609579,2.110017700609579,2.110017700609579,2.110017700609579,2.110017700609579,0.0,0.0,0.0,808.4469978832938
192,2022-05-25,804.9037134576256,687.623483566831,932.3006787013102,804.9037134576256,804.9037134576256,6.373394216075096,6.373394216075096,6.373394216075096,6.373394216075096,6.373394216075096,6.373394216075096,0.0,0.0,0.0,811.2771076737007
193,2022-05-26,803.75958116728,697.2529444022291,937.200537308582,803.75958116728,803.75958116728,-0.15582663017181414,-0.15582663017181414,-0.15582663017181414,-0.15582663017181414,-0.15582663017181414,-0.15582663017181414,0.0,0.0,0.0,803.6037545371082
194,2022-05-27,802.6154488769344,673.2628913137225,918.633841473599,802.6154488769344,802.6154488769344,-4.287081330309255,-4.287081330309255,-4.287081330309255,-4.287081330309255,-4.287081330309255,-4.287081330309255,0.0,0.0,0.0,798.3283675466251
195,2022-05-31,798.038919715552,676.474331362127,927.8125898196042,798.038919715552,798.038919715552,2.1100177005973837,2.1100177005973837,2.1100177005973837,2.1100177005973837,2.1100177005973837,2.1100177005973837,0.0,0.0,0.0,800.1489374161494
196,2022-06-01,796.8947874252062,680.7125873450015,933.6397924625264,796.8947874252062,796.8947874252062,6.373394216093224,6.373394216093224,6.373394216093224,6.373394216093224,6.373394216093224,6.373394216093224,0.0,0.0,0.0,803.2681816412994
197,2022-06-02,795.7506551348606,683.0594267330883,920.2083676380073,795.7506551348606,795.7506551348606,-0.1558266301650668,-0.1558266301650668,-0.1558266301650668,-0.1558266301650668,-0.1558266301650668,-0.1558266301650668,0.0,0.0,0.0,795.5948285046956
198,2022-06-03,794.606522844515,676.319880163064,920.8454487909003,794.606522844515,794.606522844515,-4.287081330249623,-4.287081330249623,-4.287081330249623,-4.287081330249623,-4.287081330249623,-4.287081330249623,0.0,0.0,0.0,790.3194415142653
199,2022-06-06,791.174125973478,683.9719759433773,932.1662292621058,791.174125973478,791.174125973478,12.61503535964934,12.61503535964934,12.61503535964934,12.61503535964934,12.61503535964934,12.61503535964934,0.0,0.0,0.0,803.7891613331274
